temp,location,clouds,pressure,rain,time_stamp,humidity,wind
33.28,West End,0.42,991.79,,1543397531,0.84,5.89
39.95,Back Bay,0.12,1022.78,,1543679585,0.61,3.32
39.92,Beacon Hill,0.12,1022.78,,1543679585,0.61,3.34
38.99,Financial District,0.11,1022.78,,1543679585,0.63,3.36
39.91,Haymarket Square,0.11,1022.78,,1543679585,0.61,3.36
39.94,North Station,0.11,1022.78,,1543679585,0.61,3.36
39.97,Theatre District,0.12,1022.78,,1543679585,0.61,3.34
39.91,West End,0.11,1022.78,,1543679585,0.61,3.35
41.65,Back Bay,0.46,1023.67,,1544924701,0.72,6.2
41.61,Beacon Hill,0.45,1023.68,,1544924701,0.72,6.23
41.59,Boston University,0.48,1023.67,,1544924701,0.72,6.05
41.5,Fenway,0.48,1023.67,,1544924701,0.72,6.12
42.85,Financial District,0.44,1023.67,,1544924701,0.69,6.34
41.68,Haymarket Square,0.44,1023.68,,1544924701,0.71,6.28
41.72,North End,0.44,1023.68,,1544924701,0.71,6.3
41.63,North Station,0.44,1023.68,,1544924701,0.72,6.24
41.56,Northeastern University,0.47,1023.67,,1544924701,0.72,6.2
42.85,South Station,0.44,1023.67,,1544924701,0.69,6.35
41.66,Theatre District,0.45,1023.67,,1544924701,0.72,6.3
41.59,West End,0.45,1023.68,,1544924701,0.72,6.23
39.14,North Station,0.82,996.07,,1543449728,0.67,10.7
39.18,Back Bay,0.14,992.21,,1543364120,0.72,8.78
39.15,Beacon Hill,0.13,992.19,,1543364120,0.72,8.85
39.21,Boston University,0.14,992.21,,1543364120,0.72,8.62
38.94,Fenway,0.14,992.23,,1543364120,0.73,8.64
39.28,Financial District,0.13,992.19,,1543364120,0.72,8.95
39.12,Haymarket Square,0.13,992.18,,1543364120,0.73,8.94
39.16,North End,0.13,992.17,,1543364120,0.72,8.97
39.06,North Station,0.13,992.17,,1543364120,0.73,8.91
38.92,Northeastern University,0.14,992.23,,1543364120,0.73,8.71
39.23,South Station,0.13,992.2,,1543364120,0.72,8.94
38.96,Theatre District,0.13,992.2,,1543364120,0.73,8.88
39,West End,0.13,992.18,,1543364120,0.73,8.89
40.39,Back Bay,0.92,1013.79,,1543210159,0.93,2.71
40.33,Financial District,0.92,1013.8,,1543210159,0.94,2.79
36.36,Back Bay,0.29,1001.89,,1545101101,0.69,10
36.41,Boston University,0.29,1001.83,,1545101101,0.69,9.92
36.09,Fenway,0.29,1001.83,,1545101101,0.69,9.96
36.29,Haymarket Square,0.29,1001.75,,1545101101,0.69,10.06
36.33,North End,0.29,1001.75,,1545101101,0.69,10.07
36.22,North Station,0.29,1001.76,,1545101101,0.69,10.03
36.03,Northeastern University,0.29,1001.82,,1545101101,0.7,10.01
36.08,Theatre District,0.29,1001.77,,1545101101,0.7,10.08
38.09,Back Bay,0.35,998.19,,1543458729,0.71,10.38
38.06,Beacon Hill,0.34,998.17,,1543458729,0.71,10.41
39.22,Financial District,0.35,998.16,,1543458729,0.68,10.51
37.97,North Station,0.37,998.28,,1543458729,0.72,10.75
37.82,Theatre District,0.37,998.3,,1543458729,0.72,10.79
37.91,West End,0.37,998.29,,1543458729,0.72,10.74
30.8,Beacon Hill,0,1012.32,,1545158702,0.46,13.08
30.96,Boston University,0,1012.35,,1545158702,0.45,12.93
30.93,Fenway,0,1012.35,,1545158702,0.45,12.99
31.19,Financial District,0,1012.31,,1545158702,0.45,13.18
30.83,North Station,0,1012.32,,1545158702,0.46,13.09
30.79,West End,0,1012.32,,1545158702,0.46,13.09
39.53,Back Bay,0.83,995.65,,1543447929,0.66,10.8
39.53,Boston University,0.82,995.67,,1543447929,0.66,10.64
39.32,Fenway,0.83,995.67,,1543447929,0.66,10.71
40.4,Financial District,0.84,995.62,,1543447929,0.64,10.95
39.48,Haymarket Square,0.83,995.62,,1543447929,0.66,10.88
39.52,North End,0.84,995.61,,1543447929,0.66,10.91
39.33,Northeastern University,0.83,995.66,,1543447929,0.66,10.79
40.38,South Station,0.84,995.63,,1543447929,0.64,10.97
39.37,Theatre District,0.84,995.63,,1543447929,0.66,10.91
39.36,West End,0.83,995.62,,1543447929,0.66,10.84
32.17,Back Bay,0.6,1034.09,,1544733901,0.61,1.34
32.06,Fenway,0.61,1034.09,,1544733901,0.61,1.27
32.81,Financial District,0.58,1034.09,,1544733901,0.6,1.47
32.18,Haymarket Square,0.58,1034.09,,1544733901,0.62,1.43
32.21,North End,0.58,1034.09,,1544733901,0.62,1.45
32.16,North Station,0.58,1034.09,,1544733901,0.62,1.4
32.07,Northeastern University,0.6,1034.09,,1544733901,0.62,1.33
32.79,South Station,0.59,1034.09,,1544733901,0.6,1.48
32.09,Theatre District,0.59,1034.09,,1544733901,0.62,1.43
39.87,South Station,1,1016.92,,1543611175,0.63,3.62
20.26,Back Bay,0.45,1031.72,,1544701501,0.63,2.79
20.29,Beacon Hill,0.45,1031.72,,1544701501,0.63,2.85
20.13,Boston University,0.45,1031.72,,1544701501,0.62,2.73
19.89,Fenway,0.45,1031.72,,1544701501,0.63,2.71
20.23,Financial District,0.46,1031.71,,1544701501,0.63,2.88
20.26,Haymarket Square,0.45,1031.72,,1544701501,0.63,2.9
20.32,North End,0.45,1031.72,,1544701501,0.63,2.91
20.11,North Station,0.45,1031.72,,1544701501,0.63,2.89
19.94,Northeastern University,0.45,1031.71,,1544701501,0.63,2.74
20.16,South Station,0.46,1031.71,,1544701501,0.63,2.87
20.07,Theatre District,0.46,1031.71,,1544701501,0.63,2.84
20.06,West End,0.45,1031.72,,1544701501,0.63,2.87
40.35,Boston University,1,1014.17,,1543212884,0.91,1.08
40.26,Fenway,1,1014.17,,1543212884,0.92,1.09
40.54,North End,1,1014.19,,1543212884,0.91,1.25
40.48,South Station,1,1014.18,,1543212884,0.92,1.26
36.45,Beacon Hill,0.87,1018.48,,1543630198,0.69,4.22
36.24,Boston University,0.87,1018.49,,1543630198,0.7,4.31
36.26,Fenway,0.87,1018.48,,1543630198,0.7,4.32
36.41,Financial District,0.87,1018.48,,1543630198,0.69,4.19
36.23,North Station,0.87,1018.48,,1543630198,0.7,4.19
36.27,Northeastern University,0.87,1018.48,,1543630198,0.7,4.3
36.21,South Station,0.87,1018.48,,1543630198,0.7,4.2
36.16,Theatre District,0.87,1018.48,,1543630198,0.7,4.22
36.17,West End,0.87,1018.48,,1543630198,0.7,4.2
44.87,Fenway,0.88,1009.85,,1543264508,0.84,9.29
42.78,Back Bay,0.18,1023.04,,1544921101,0.71,6.33
42.75,Beacon Hill,0.17,1023.04,,1544921101,0.71,6.37
42.68,Boston University,0.19,1023.05,,1544921101,0.71,6.11
42.68,Fenway,0.19,1023.04,,1544921101,0.71,6.19
43.91,Financial District,0.17,1023.04,,1544921101,0.68,6.52
42.75,Haymarket Square,0.17,1023.04,,1544921101,0.71,6.45
42.78,North End,0.17,1023.04,,1544921101,0.71,6.49
42.7,North Station,0.17,1023.05,,1544921101,0.71,6.4
42.7,Northeastern University,0.19,1023.04,,1544921101,0.71,6.3
42.72,Theatre District,0.18,1023.04,,1544921101,0.71,6.47
42.69,West End,0.17,1023.05,,1544921101,0.71,6.39
26.63,Back Bay,0.44,1034.02,,1544780701,0.81,2.39
26.65,Beacon Hill,0.45,1034.02,,1544780701,0.81,2.39
26.69,Haymarket Square,0.45,1034.02,,1544780701,0.81,2.4
26.76,North End,0.45,1034.02,,1544780701,0.81,2.41
26.35,Northeastern University,0.44,1034.03,,1544780701,0.81,2.39
26.47,Theatre District,0.45,1034.02,,1544780701,0.82,2.41
39.26,Back Bay,1,1019.52,0.0293,1543740774,0.86,3.99
39.26,Beacon Hill,1,1019.53,0.0294,1543740774,0.86,4.03
39.08,Fenway,1,1019.5,0.0299,1543740774,0.87,3.91
39.28,Financial District,1,1019.54,0.0322,1543740774,0.86,4.1
39.29,Haymarket Square,1,1019.54,0.0315,1543740774,0.86,4.08
39.33,North End,1,1019.54,0.0325,1543740774,0.86,4.1
39.24,North Station,1,1019.54,0.0295,1543740774,0.86,4.06
39.13,Northeastern University,1,1019.51,0.03,1543740774,0.87,3.96
39.26,South Station,1,1019.53,0.032,1543740774,0.86,4.11
39.19,Theatre District,1,1019.53,0.0313,1543740774,0.87,4.06
39.19,West End,1,1019.54,0.0294,1543740774,0.86,4.05
41.78,Back Bay,0.15,1016.57,,1543596774,0.57,2.51
41.74,Beacon Hill,0.14,1016.57,,1543596774,0.57,2.6
41.78,Boston University,0.16,1016.57,,1543596774,0.57,2.46
41.7,Fenway,0.15,1016.57,,1543596774,0.57,2.41
41.45,Financial District,0.14,1016.57,,1543596774,0.58,2.61
41.77,Haymarket Square,0.14,1016.57,,1543596774,0.57,2.68
41.8,North End,0.14,1016.57,,1543596774,0.57,2.7
41.75,North Station,0.14,1016.57,,1543596774,0.57,2.69
41.69,Northeastern University,0.15,1016.57,,1543596774,0.57,2.41
41.44,South Station,0.14,1016.57,,1543596774,0.58,2.58
41.67,Theatre District,0.14,1016.57,,1543596774,0.57,2.56
41.7,West End,0.14,1016.57,,1543596774,0.57,2.65
40.57,Haymarket Square,0.99,1014.86,,1543228509,0.95,2.05
40.6,North End,0.99,1014.86,,1543228509,0.95,2.07
28.45,Back Bay,0.53,1034.51,,1544777101,0.77,3.12
28.21,Fenway,0.54,1034.51,,1544777101,0.78,3.04
28.55,Haymarket Square,0.52,1034.51,,1544777101,0.77,3.22
28.62,North End,0.52,1034.51,,1544777101,0.77,3.24
28.51,North Station,0.52,1034.51,,1544777101,0.77,3.2
28.2,Northeastern University,0.54,1034.51,,1544777101,0.78,3.08
28.4,South Station,0.52,1034.51,,1544777101,0.78,3.21
28.32,Theatre District,0.53,1034.51,,1544777101,0.78,3.18
37.84,Back Bay,0.44,998.93,,1543466783,0.7,9.35
37.82,Beacon Hill,0.45,998.92,,1543466783,0.7,9.37
37.84,Boston University,0.43,998.94,,1543466783,0.7,9.24
37.7,Fenway,0.43,998.94,,1543466783,0.7,9.28
37.93,Financial District,0.45,998.91,,1543466783,0.69,9.44
37.82,Haymarket Square,0.45,998.91,,1543466783,0.7,9.41
37.86,North End,0.45,998.91,,1543466783,0.7,9.42
37.79,North Station,0.45,998.91,,1543466783,0.7,9.38
37.67,Northeastern University,0.43,998.93,,1543466783,0.7,9.34
37.89,South Station,0.45,998.91,,1543466783,0.7,9.45
37.69,Theatre District,0.45,998.92,,1543466783,0.7,9.42
37.74,West End,0.45,998.91,,1543466783,0.7,9.37
20.03,Beacon Hill,0.43,1031.07,,1544697902,0.63,3.8
19.67,Fenway,0.43,1031.08,,1544697902,0.64,3.65
20.1,South Station,0.43,1031.06,,1544697902,0.64,3.84
51.88,Back Bay,0.72,1021.59,,1544895901,0.75,6.68
51.92,Boston University,0.73,1021.6,,1544895901,0.75,6.61
51.78,Fenway,0.73,1021.59,,1544895901,0.75,6.59
51.63,Financial District,0.71,1021.59,,1544895901,0.76,6.77
51.8,Haymarket Square,0.7,1021.6,,1544895901,0.75,6.8
51.81,North End,0.7,1021.6,,1544895901,0.75,6.81
51.84,North Station,0.71,1021.6,,1544895901,0.75,6.79
51.91,Northeastern University,0.73,1021.59,,1544895901,0.75,6.61
51.66,South Station,0.71,1021.59,,1544895901,0.76,6.76
51.33,Back Bay,1,1003.11,,1543783974,0.92,3.63
51.3,Beacon Hill,1,1003.1,,1543783974,0.92,3.62
51.34,Boston University,1,1003.11,,1543783974,0.92,3.6
51.14,Fenway,1,1003.11,,1543783974,0.93,3.63
51.89,Financial District,1,1003.1,,1543783974,0.91,3.66
51.21,Haymarket Square,1,1003.1,,1543783974,0.93,3.63
51.25,North End,1,1003.1,,1543783974,0.93,3.64
51.11,North Station,1,1003.1,,1543783974,0.93,3.61
51.2,Northeastern University,1,1003.11,,1543783974,0.93,3.65
51.9,South Station,1,1003.1,,1543783974,0.91,3.67
51.18,Theatre District,1,1003.11,,1543783974,0.93,3.65
51.09,West End,1,1003.1,,1543783974,0.93,3.62
34.9,Back Bay,0.15,991.57,,1543389954,0.79,6.46
34.89,Beacon Hill,0.14,991.56,,1543389954,0.79,6.49
34.88,Boston University,0.15,991.58,,1543389954,0.79,6.34
34.79,Fenway,0.15,991.59,,1543389954,0.8,6.38
35.66,Financial District,0.14,991.56,,1543389954,0.77,6.57
34.93,Haymarket Square,0.14,991.55,,1543389954,0.79,6.54
34.96,North End,0.14,991.55,,1543389954,0.79,6.56
34.92,North Station,0.14,991.55,,1543389954,0.79,6.51
34.79,Northeastern University,0.15,991.59,,1543389954,0.8,6.43
35.64,South Station,0.14,991.56,,1543389954,0.77,6.58
34.84,Theatre District,0.14,991.57,,1543389954,0.8,6.53
34.87,West End,0.14,991.55,,1543389954,0.8,6.5
39.56,Beacon Hill,0.45,1023.96,,1544935502,0.71,7.21
39.61,Boston University,0.46,1023.95,,1544935502,0.71,6.98
39.53,Fenway,0.46,1023.95,,1544935502,0.71,7.09
40.82,Financial District,0.44,1023.96,,1544935502,0.68,7.38
39.49,North Station,0.45,1023.97,,1544935502,0.71,7.21
39.56,Northeastern University,0.45,1023.94,,1544935502,0.71,7.21
40.82,South Station,0.44,1023.96,,1544935502,0.68,7.41
39.52,Theatre District,0.45,1023.96,,1544935502,0.72,7.33
39.42,West End,0.45,1023.97,,1544935502,0.72,7.21
38.67,Boston University,0.83,1022.54,,1544960702,0.78,6.75
39.97,Financial District,0.83,1022.56,,1544960702,0.75,7.03
39.92,South Station,0.83,1022.56,,1544960702,0.75,7.06
38.75,West End,0.83,1022.57,,1544960702,0.78,6.91
40.41,Beacon Hill,0.92,1013.8,,1543210156,0.93,2.69
40.23,Theatre District,0.92,1013.8,,1543210156,0.94,2.78
40.68,Beacon Hill,0.9,1013.83,,1543210583,0.92,1.81
40.61,Financial District,0.9,1013.83,,1543210583,0.93,1.86
38.55,Back Bay,0.57,997.68,,1543456419,0.7,9.96
38.51,Beacon Hill,0.57,997.66,,1543456419,0.7,10
38.54,Boston University,0.57,997.69,,1543456419,0.7,9.8
38.42,Fenway,0.57,997.69,,1543456419,0.7,9.85
38.49,Financial District,0.57,997.66,,1543456419,0.7,10.1
38.54,North End,0.57,997.65,,1543456419,0.7,10.08
38.48,North Station,0.57,997.65,,1543456419,0.7,10.02
38.4,Theatre District,0.57,997.66,,1543456419,0.7,10.05
38.44,West End,0.57,997.66,,1543456419,0.7,10.01
30.1,Back Bay,0.15,1011.44,,1545155101,0.46,13.45
29.94,Beacon Hill,0.15,1011.43,,1545155101,0.46,13.52
30.09,Boston University,0.15,1011.46,,1545155101,0.46,13.29
30.22,Fenway,0.15,1011.46,,1545155101,0.46,13.32
30.42,Financial District,0.15,1011.4,,1545155101,0.46,13.67
30.04,Haymarket Square,0.15,1011.42,,1545155101,0.46,13.61
30.04,North End,0.15,1011.41,,1545155101,0.46,13.63
30.08,North Station,0.15,1011.42,,1545155101,0.46,13.58
30.26,Northeastern University,0.15,1011.43,,1545155101,0.46,13.44
30.38,South Station,0.15,1011.42,,1545155101,0.46,13.62
30.14,Theatre District,0.15,1011.41,,1545155101,0.46,13.61
30.05,West End,0.15,1011.42,,1545155101,0.46,13.55
25.19,Boston University,0.51,1009.38,,1545140702,0.49,12.81
25.4,Financial District,0.51,1009.35,,1545140702,0.49,13.07
25.43,South Station,0.51,1009.35,,1545140702,0.48,13.07
25.25,West End,0.51,1009.36,,1545140702,0.49,13.02
32.86,Back Bay,0.16,991.42,,1543401127,0.85,6.36
32.83,Beacon Hill,0.16,991.41,,1543401127,0.85,6.38
32.98,Boston University,0.17,991.43,,1543401127,0.84,6.27
32.65,Fenway,0.17,991.26,,1543401127,0.86,6.29
33.53,Financial District,0.15,991.41,,1543401127,0.83,6.45
32.74,Haymarket Square,0.15,991.4,,1543401127,0.85,6.42
32.77,North End,0.15,991.22,,1543401127,0.85,6.4
32.7,North Station,0.16,991.4,,1543401127,0.85,6.39
32.62,Northeastern University,0.16,991.43,,1543401127,0.86,6.36
33.55,South Station,0.17,991.34,,1543401127,0.83,6.45
32.62,Theatre District,0.16,991.42,,1543401127,0.86,6.42
32.64,West End,0.16,991.4,,1543401127,0.86,6.39
33.52,Back Bay,0.68,1019.05,,1543647174,0.78,3.89
33.5,Beacon Hill,0.68,1019.04,,1543647174,0.78,3.89
33.47,Boston University,0.68,1019.05,,1543647174,0.78,3.84
33.37,Fenway,0.68,1019.05,,1543647174,0.79,3.87
33.47,Financial District,0.69,1019.04,,1543647174,0.78,3.92
33.51,Haymarket Square,0.69,1019.04,,1543647174,0.78,3.9
33.54,North End,0.69,1019.04,,1543647174,0.78,3.9
33.49,North Station,0.68,1019.04,,1543647174,0.78,3.88
33.39,Northeastern University,0.68,1019.05,,1543647174,0.79,3.89
33.45,South Station,0.69,1019.04,,1543647174,0.79,3.93
33.4,Theatre District,0.69,1019.04,,1543647174,0.79,3.91
33.44,West End,0.68,1019.04,,1543647174,0.78,3.88
45.16,Back Bay,0.84,1013.54,,1543250108,0.87,5.79
45.05,Beacon Hill,0.84,1013.55,,1543250108,0.87,5.85
45.02,Boston University,0.83,1013.53,,1543250108,0.87,5.67
45.35,Fenway,0.83,1013.52,,1543250108,0.86,5.69
45.48,Financial District,0.84,1013.55,,1543250108,0.86,5.94
45.19,Haymarket Square,0.84,1013.56,,1543250108,0.87,5.93
45.2,North End,0.84,1013.56,,1543250108,0.87,5.95
45.26,North Station,0.84,1013.56,,1543250108,0.86,5.9
45.44,Northeastern University,0.83,1013.53,,1543250108,0.86,5.74
45.57,South Station,0.84,1013.55,,1543250108,0.85,5.94
45.24,West End,0.84,1013.55,,1543250108,0.86,5.88
32.64,Fenway,0.52,1033.74,,1544730301,0.57,1.74
32.71,Haymarket Square,0.51,1033.75,,1544730301,0.57,1.88
32.75,North End,0.51,1033.75,,1544730301,0.57,1.9
46.44,Back Bay,0.92,999.48,,1543834374,0.93,2.45
46.34,Beacon Hill,0.92,999.48,,1543834374,0.93,2.48
46.48,Boston University,0.92,999.48,,1543834374,0.93,2.43
46.39,Fenway,0.93,999.49,,1543834374,0.94,2.42
46.32,Financial District,0.92,999.48,,1543834374,0.94,2.49
46.28,Haymarket Square,0.92,999.48,,1543834374,0.94,2.51
46.3,North End,0.92,999.48,,1543834374,0.93,2.51
46.23,North Station,0.92,999.48,,1543834374,0.94,2.51
46.38,Northeastern University,0.93,999.49,,1543834374,0.94,2.43
46.32,South Station,0.92,999.48,,1543834374,0.94,2.48
46.29,Theatre District,0.92,999.48,,1543834374,0.94,2.47
46.22,West End,0.92,999.48,,1543834374,0.94,2.5
44.28,Beacon Hill,1,998.2,0.0098,1543297497,0.89,14.65
44.07,Fenway,1,998.19,0.0088,1543297497,0.9,14.42
37.88,North Station,0.98,1000.17,,1543474189,0.69,10
40.37,Boston University,1,1010.95,0.015,1545011102,0.9,10.18
41.35,South Station,1,1010.94,0.026,1545011102,0.87,10.69
40.2,West End,1,1010.97,0.025,1545011102,0.9,10.49
36.27,Back Bay,0.87,1018.48,,1543630199,0.7,4.26
36.45,Haymarket Square,0.87,1018.48,,1543630199,0.69,4.18
36.3,North End,0.87,1018.48,,1543630199,0.7,4.17
41.03,Back Bay,0.42,1024.49,,1544928301,0.71,6.32
40.99,Beacon Hill,0.41,1024.49,,1544928301,0.71,6.34
41,Boston University,0.43,1024.49,,1544928301,0.71,6.2
40.8,Fenway,0.43,1024.48,,1544928301,0.72,6.25
42.13,Financial District,0.4,1024.49,,1544928301,0.68,6.43
40.99,Haymarket Square,0.4,1024.49,,1544928301,0.71,6.38
41.04,North End,0.4,1024.49,,1544928301,0.7,6.4
40.9,North Station,0.4,1024.5,,1544928301,0.71,6.35
40.81,Northeastern University,0.42,1024.48,,1544928301,0.72,6.31
42.1,South Station,0.41,1024.49,,1544928301,0.68,6.44
40.87,Theatre District,0.41,1024.49,,1544928301,0.71,6.4
40.84,West End,0.41,1024.49,,1544928301,0.71,6.34
38.41,Boston University,0.48,991.7,,1543413982,0.67,11.54
38.56,Fenway,0.48,991.71,,1543413982,0.67,11.42
38.47,Haymarket Square,0.48,991.68,,1543413982,0.67,11.3
38.48,North End,0.48,991.68,,1543413982,0.67,11.27
38.57,Northeastern University,0.48,991.71,,1543413982,0.67,11.33
38.55,South Station,0.48,991.69,,1543413982,0.67,11.2
38.49,West End,0.48,991.68,,1543413982,0.67,11.36
40.36,Boston University,1,1014.17,,1543213005,0.91,1.1
40.27,Fenway,1,1014.17,,1543213005,0.92,1.12
40.51,Financial District,1,1014.18,,1543213005,0.92,1.28
40.55,North End,1,1014.19,,1543213005,0.91,1.28
40.33,Northeastern University,1,1014.17,,1543213005,0.92,1.16
40.41,West End,1,1014.18,,1543213005,0.92,1.24
40.07,Back Bay,0.83,999.93,,1545079501,0.74,9.18
40.44,Boston University,0.78,1000.01,,1545079501,0.73,9.31
40.09,Fenway,0.78,1000.01,,1545079501,0.74,9.36
40.56,Financial District,0.81,999.91,,1545079501,0.73,9.35
40,Haymarket Square,0.82,999.9,,1545079501,0.74,9.3
40.06,North End,0.81,999.9,,1545079501,0.74,9.33
39.93,North Station,0.82,999.9,,1545079501,0.74,9.27
40.01,Northeastern University,0.78,1000.01,,1545079501,0.74,9.43
40.4,South Station,0.82,999.89,,1545079501,0.73,9.26
40.01,Theatre District,0.77,999.97,,1545079501,0.74,9.53
40.1,West End,0.77,999.96,,1545079501,0.74,9.49
38.42,Beacon Hill,0.64,997.41,,1543455127,0.72,10.08
38.5,Boston University,0.65,997.45,,1543455127,0.72,9.97
38.24,Fenway,0.65,997.45,,1543455127,0.73,10.01
36.86,Financial District,0.65,997.4,,1543455127,0.77,10.15
38.37,Haymarket Square,0.64,997.4,,1543455127,0.72,10.11
38.31,North Station,0.64,997.4,,1543455127,0.73,10.09
38.17,Northeastern University,0.65,997.44,,1543455127,0.73,10.06
38.18,Theatre District,0.65,997.41,,1543455127,0.73,10.12
38.26,West End,0.64,997.41,,1543455127,0.73,10.08
37.58,Back Bay,0.5,998.75,,1543465920,0.71,9.93
37.57,Beacon Hill,0.5,998.74,,1543465920,0.71,9.96
37.62,Boston University,0.49,998.77,,1543465920,0.71,9.81
37.31,Fenway,0.49,998.77,,1543465920,0.72,9.85
38.13,Financial District,0.51,998.73,,1543465920,0.7,10.04
37.51,Haymarket Square,0.51,998.73,,1543465920,0.72,10.01
37.55,North End,0.51,998.73,,1543465920,0.71,10.03
37.43,North Station,0.51,998.73,,1543465920,0.72,9.98
37.24,Northeastern University,0.49,998.77,,1543465920,0.72,9.9
38.03,South Station,0.51,998.74,,1543465920,0.7,10.05
37.26,Theatre District,0.5,998.74,,1543465920,0.72,10
37.37,West End,0.5,998.74,,1543465920,0.72,9.97
40.63,Back Bay,0.86,1014.17,,1543207253,0.93,2.57
40.88,North End,0.89,1013.96,,1543207253,0.92,2.73
40.7,Beacon Hill,0.95,1013.79,,1543207778,0.92,2.57
40.57,Fenway,0.94,1013.78,,1543207778,0.92,2.55
40.7,Financial District,0.95,1013.79,,1543207778,0.92,2.68
40.75,North End,0.95,1013.8,,1543207778,0.92,2.59
40.63,West End,0.95,1013.79,,1543207778,0.92,2.54
41.09,Back Bay,1,991.83,,1543431728,0.64,9.45
41.12,Boston University,1,991.84,,1543431728,0.64,9.36
40.94,Fenway,1,991.85,,1543431728,0.64,9.39
41.26,Financial District,1,991.82,,1543431728,0.63,9.53
41.03,Haymarket Square,1,991.81,,1543431728,0.64,9.51
41.07,North End,1,991.81,,1543431728,0.64,9.53
40.98,North Station,1,991.81,,1543431728,0.64,9.5
40.91,Northeastern University,1,991.84,,1543431728,0.64,9.43
41.22,South Station,1,991.82,,1543431728,0.63,9.53
40.9,Theatre District,1,991.82,,1543431728,0.64,9.5
40.93,West End,1,991.82,,1543431728,0.64,9.49
43.2,Back Bay,0.72,991.1,,1543349720,0.71,8.72
43.21,Beacon Hill,0.72,991.09,,1543349720,0.71,8.73
43.29,Boston University,0.73,991.11,,1543349720,0.71,8.64
